Serie-A,Serie-B,Serie-C,Serie-D
-2.0166603066404623,0.3416057829751902,2.1478259896110274,12.70091512356993
-1.4296680718217891,-0.5869301048930501,1.6233057233312538,10.066047713741574
-0.500688271581327,-1.2617430521409556,2.112680284559172,12.054577287716041
1.17748108179272,-2.6755085996860504,0.8905524756672265,12.292794921818862
0.18821843080198453,-1.767520677468871,1.6035509058396147,10.133270621614914
-0.6955625444119969,-1.6591788896870203,1.3632255076814797,15.6067966035343
-0.9190945702317347,-0.38689905080486964,0.9884047001318821,14.504724581151343
0.3639453755630333,0.18921307054915387,1.6993646683353736,12.458071652340672
0.5471183349975044,2.0921669630473283,2.1436279798214133,13.10377167798906
-0.20148920276853616,1.9910360505271412,1.7826618140023334,13.616765615895105
0.39237391145223444,0.46115951519538784,2.9419916173665817,9.266530263151418
0.33250189621938103,-0.9017393477237443,1.8609282897666843,13.005645234958806
1.1681461282645178,-0.13035926086639418,2.476863896710948,12.286031504004404
-0.001165416918641693,-1.3437980226718969,3.069965154679332,11.796759980210169
-0.3283613967489532,1.3189179137959843,2.7604187153653417,13.38779941422809
-0.5891249911815295,1.699099541542271,3.0865517376074596,17.695373053699043
-1.8169899428410363,0.6699820380122448,1.8354381612221566,15.53168572253402
-0.7940736886400457,-1.5938903189268439,2.7594651804290575,13.257642020434405
-0.21538894100413808,0.35655241398856263,2.5745630439860685,15.695165562712315
-0.12411990796002194,0.048455983102825395,2.051840023467029,17.498710873172005
-0.30905907815116007,1.5867081015967766,3.100849249303918,16.699267365825538
-1.6008061889411103,-1.0098814563834215,2.396505558761159,15.119260739840348
-1.3811290361300252,-1.025243958758918,0.9880442623975993,13.85612644458885
-1.1713919382047846,-0.7727721093970134,-0.5685849111263044,16.69644662722718
-1.5051124321444895,-0.1302100632622982,0.03742504021933524,16.2369707708435
-1.0643531709527028,-0.42500206468141766,-1.2430043122769479,17.390386440055465
-0.2345610457570832,0.41191137473729955,0.5117898697074168,17.02034360336394
1.7454492737562803,-0.8912151046526181,-1.5701395381763052,17.999105430638668
1.221847377085607,-0.4893347200083411,0.12631683011373296,14.979529576878864
0.9906588169741286,-0.2711802396135262,0.33733429731635134,18.834788131268652
0.5199493744183099,0.5318728044083104,0.24062118544595895,16.745199209384797
-1.6068015906480555,1.004922984631834,-0.3042979013629908,20.65052174525053
-0.9905948298380501,-0.6145030025757996,0.09483821298908007,15.271624363820862
-0.5341266879618036,-1.88295075322789,0.05720351056423171,20.2719276063305
2.142766099708204,0.17322710897933719,1.1605053925807531,17.345821566925295
1.0932986950437997,0.5109181717081595,1.2747330412427929,15.7971639927711
0.9575265593598923,-0.19902648399720502,1.4250348027046704,16.282228331891357
0.539804165910692,1.2766029108381236,1.0614225904908146,16.75930538361136
-0.8447955380731169,0.666704661087154,1.004476966769747,18.398331892803835
0.6359454916711504,1.7024800938670126,1.3122787356618062,18.745670976070997
1.1335003276894644,0.6918694637298798,-0.3978896569948194,16.70259999212284
1.4711321436567255,2.4482963208061896,-1.7460750791005324,17.951290815478036
-0.026708168600703686,2.8059703493072305,-1.0028109850778173,22.434540717223726
1.386769409775677,1.246930650207125,-0.8319455469498754,21.755086340201423
-0.5697894169268747,1.37369112944778,-1.0159288833025546,19.322647339348062
0.24498344364414548,1.0564721805186033,-0.9974949502371614,18.676006956336398
2.3374456919964657,1.982790817611229,-0.6499132448754903,18.99006265343652
0.411931090067191,-0.08699489693838588,-1.1896729251848517,20.127035945460833
-0.31913907556245735,0.6141791969680916,-1.9679776505871645,17.00441486960319
-0.09183208024983319,1.1119731786747762,-1.772132395489483,18.685246925153308
-0.5585749022660991,-1.0237118049987886,-2.750505173104515,16.01283185224482
-1.8858083724257921,-1.745100909822456,-2.342252417390043,20.29844624521056
-1.062922048649448,-3.1584832800199223,-4.044836021627884,20.94439187940548
-1.7000569429157735,-1.6440004771243406,-3.01568038430224,18.833627075401253
-0.5464417351142825,-0.028930814754346668,-2.543082901889197,23.097973526580066
-1.2472892753023728,1.780306129660642,-2.2870531675753214,17.648468673995314
0.8015608398361158,1.040535983206578,-1.3043621836298076,17.32125023958036
-0.3023167884345676,2.1163700514099877,0.36111226083276904,20.848903637119943
-0.5034515892664162,-0.5435652513033129,1.3754823258508995,22.64419660522431
0.5114462638098201,-1.9048485047912127,-0.4653919054807458,24.067855382915738
-0.9239965581480631,-1.3212693560386635,-1.7449688722164474,19.932231474262117
-0.32693800028470843,-0.15472313231554846,-2.3697874499121263,23.15736166686259
1.110979954111603,0.1426736667065749,-2.3436963997012925,21.072983060998585
-0.9408952620942658,-1.9685698394051308,-1.8260373792321696,20.954745400118362
-0.3799032987242552,-1.1326495139609547,-2.551781192385635,23.217319874973345
0.031940815013870416,-1.9692621502732104,-2.3650144279085565,22.904645756826838
0.8009873607856326,-0.009298213276224671,-3.120397360261879,18.5972156860315
-0.7563582944067024,0.3100936703604115,-3.731915163253827,24.85308069945179
-1.7742715897282977,-0.5556788986299196,-5.13857626010205,24.810182708294903
-0.5426213882200809,-0.8738273366713167,-6.0618095062129544,20.94887459698094
-0.02858815969886247,-1.598110916455505,-7.413494111829288,23.141607066874816
0.23333995452655906,-0.7464459334186557,-8.38936736480662,23.488060372565478
0.4864521822129111,0.6060387152979669,-7.3357255681987805,23.17134753164781
-0.3881534122507442,-0.5269586152668762,-8.285124457030724,21.69938969230916
-0.0006383501894429433,0.297726188500444,-5.652742392193334,21.606753264123896
0.2926894631850155,-0.5739521745141817,-5.1594244913124445,23.048891858017107
-0.5387377401153586,-0.9067876867932112,-4.974588367617571,25.59545803851873
1.5425318670755415,-0.662544061597462,-5.8329461477987845,24.487200309188864
1.3993520411571123,-1.3266193520753562,-5.132636268389793,22.80877133582779
-0.3516922725083812,-1.1033795745432364,-5.7082740946275665,25.243397421296688
0.445538245128801,-1.7852752419882516,-5.586264279982205,18.152914758739847
-0.7073587231500409,1.1996913950178103,-3.0261797417134106,26.297531400744205
0.36266936985242754,0.6582627506532688,-3.1222396414380604,20.6705724424438
1.3761972009188606,-0.09267619213180456,-1.9729663151523846,23.575118117193735
0.005036002199605871,-0.1253037776705522,-2.676142740278272,22.21066021074771
0.9663977305640853,-0.2152557467214945,-2.7111312307752335,22.010637048558188
0.9926195652749494,-0.21293965115837127,-0.9403305951397236,27.07165357475704
1.4176318991594596,0.46998348536956475,-1.5672976529274911,23.964597597376216
2.7473721221496232,0.998300180209051,0.2451509050694376,25.74300776346143
1.4030351572869033,0.032502717426152655,0.952902840524913,25.10615884224163
0.08808493001465234,-0.6138165014357522,0.3904360646306454,26.30408165444624
-0.8366634716167319,-0.7221111617571422,1.0228438036861665,25.65364378212051
-1.3178083679354775,-2.612192485504811,1.9953982533128962,23.08401555162286
-0.8677867301753907,-2.7486671537118377,2.6172082155300926,27.79253363889428
-0.17952006328859044,-0.08129761307542693,1.0469834956396362,24.962486833677374
0.1689787613568648,1.8738475285639802,0.31984631981476763,22.986836202680497
0.9285705058501427,0.983510097427621,0.07232768426326289,25.393769678068175
0.5701441953879925,0.9455292573279623,-0.002105744836783399,29.40151958126862
1.7956205943901125,0.5248178242045058,0.6185663527138946,28.250443484226988
0.8127155233961113,3.4074729746437358,0.7962673536471484,26.002695731184282
3.2077984806272855,2.7523903620252566,-0.5390770050629529,26.15148459136314
2.5503464361413775,1.355534106773093,-0.15887915405698966,26.356729897565234
0.6730503052685439,-0.683626762910436,0.4517065912268335,31.30349596712168
-0.6670623148999859,-2.1225918180020154,1.0114970391578733,28.06387090446311
0.08223502630319374,-0.8864216564416909,2.0922777647124953,28.31008329438214
-0.17412176954393466,-1.1365528234279636,2.9261999192613994,29.660566908063682
0.6095274323657311,-1.739389991479659,3.385379998489836,28.227578318053027
0.8389540839929835,-1.5846049626266547,3.315214287031189,27.38191570835859
0.4305435377389174,-1.8315105586149605,1.6542533535151978,27.657300301830045
-0.5884675954250546,0.9523957679926094,2.0838715726477837,28.05679748117187
-1.8679277819408973,1.4007461734014144,2.291559259810895,28.275555526980316
-1.5672716212315594,0.9389897276798773,2.5631380970062683,29.95525908727396
-0.08396417841546322,1.7404497453165524,1.2863895211859588,28.753891771614597
0.16371523708092603,0.814948584697646,0.20533298077769646,30.265280154431156
-1.1475096364634325,-0.3786168058374467,1.2584858341106,28.788566839782835
-0.5153248560268775,1.1156924688998109,1.218930680253945,29.25727038063218
0.07612246611271029,1.0420868219210082,1.9004313776265693,25.253598630935784
-0.8381839565335069,-0.31085390930323,1.9287497537570304,31.23265534940496
-0.34918526797457616,-0.5472887421414387,1.9585058932527757,30.24297695179598
-0.1513024423387458,-1.2819614387244982,2.8967896992287736,31.696020219719305
-1.2337517632338706,-1.877710461081797,2.3807449710113997,24.05748924361262
-0.382463697592039,-0.027907793965953775,2.4768657479523832,34.17674940956145
0.33130630781301096,1.9576654949466503,2.0145904592473407,29.870820743689652
1.2818350278630837,-0.16600598932458355,1.580094231815025,32.51636563347503
1.822903068752753,0.43651044192203936,1.2709221083463857,28.370188145748937
-0.2839275267054393,-0.7887282229222838,1.4930558799800986,31.825547810125137
-1.1081815559383863,-0.6435558973184383,1.0143072583166213,28.643168873652687
-0.14987366635437194,-1.0311493868577652,2.2700633838901423,29.652462078608387
0.4238617510995856,-1.3063253469286593,1.3754560816706385,34.87806270773357
0.7693647369657992,-0.5611919341667417,1.1885844375092796,30.818635198473306
4.3143503328342,-1.065886533342569,0.7488533792351046,31.784865746359444
3.1595007103936874,-0.130461744042232,2.1958312635888375,33.240135461377506
3.031266066416811,-0.16429473148252888,2.392386040100412,32.64136377594521
2.772761403343289,-0.1829300538570266,3.4242305795690466,32.10083781028715
2.3150480933117716,-1.0421091183095437,1.9386702065320747,32.67992200493245
1.0737596113467174,-1.1022375756490546,2.2057204724013335,36.90683117047655
1.4032249873012979,0.19473646192911032,3.0953512680247703,32.13476240593283
0.06910977784320693,0.705581401366759,3.1776352573001945,32.802198093429936
-0.1953527400340847,-0.5004792832386339,4.243115632365546,34.65130879201522
-0.6025751918495543,-0.23917016068273542,3.725827182265174,34.911051865915965
-0.27967097572341004,0.5077867026468367,5.135174622450753,35.22406061112076
2.1468559812394625,-1.2639120278067095,7.434072746070004,34.27746044405837
-0.5791516038480706,-0.06592631116921413,7.0712341856303444,30.863990174539033
0.3387692280656711,-0.8917652470922908,6.625731664229573,36.56686306460219
-1.409454334350249,0.40229484683421646,8.079116141347274,31.15730921396262
-1.3176044663995827,-0.6767469499296912,9.658688287077986,34.205270930478065
0.2983879171276165,-2.0153320783578295,9.135828259924718,32.241448299961284
0.24331276937203264,-2.7589612351781776,8.715641442828861,33.77172330681401
-0.9317571163060865,-1.3071509024795551,8.433856833968354,34.707524820606956
-1.2743579790436201,-0.20449775631277595,7.089406322934077,34.84271443090054
-0.08501703849149622,-0.760029890245253,6.170754376449879,35.19384150847057
-0.7813768548120344,0.26435089674161416,5.166613609697811,37.727422538117295
-0.2523675233052458,-1.6135188204115956,4.398816044593683,35.55706860302796
-0.10584867407933371,-0.7052620921485844,4.364131157206901,34.3116867294187
-0.7151095520534173,-1.7425121177668028,4.598345889743422,36.87817433657671
1.7148783580932752,-1.2771681472775827,6.148846382557499,37.478940977849284
1.6628460371739764,-0.6418242425134026,5.150492341818708,32.79478436972602
-1.0274349643532212,-1.032264861966393,6.134814740295292,36.594800139699714
-0.4300066638425051,-0.8005426254768774,5.9208258960697835,36.952345484621794
-0.919790463073891,0.555891027514342,5.87136218641735,35.10487299328001
0.30055905695188934,-0.18911212818487608,6.546181678583954,38.60141362662324
-0.612185304261567,0.8491340200678996,5.423459657021656,35.69988882593495
-0.48204762402383927,-0.8849283594819918,5.8058694032057065,36.40115290694308
0.2157587045661536,0.21565838420601624,5.972321611418763,35.95385635143226
0.9952104169098136,1.3675586532182564,6.464772875426911,36.48115809516293
-0.6031701569098881,-1.5919189364237543,6.753941519334729,34.4074498262096
-0.6964033299868813,-1.6002469193367514,9.209241659245624,33.86989823481141
-0.8927873091530849,-0.5628688505928852,8.571501674994307,40.08901012644994
-1.189001618065563,-0.1535778990938657,8.040504719992489,35.35607730336334
1.052053269441759,0.4427448185039745,7.417364193567725,35.21721530108738
1.036213672626011,-0.4793258658430639,6.86188707440747,33.04321977279257
-0.6391557507594386,-0.10405904387361772,6.224499947100952,36.22207650462099
0.5343684965991129,-0.2935778976703757,7.4135164782085035,35.003820413185004
2.442777294972101,1.1159203802056377,8.834020726198359,41.08403032027274
2.4981316375344074,0.791608703513493,8.263274432448883,39.96963417868526
-0.02049098343336908,0.815147702223751,7.430918859344654,36.72369930964455
-0.4965286629262728,-0.16674938209450235,7.902334415731058,42.75487161068862
0.9689939514308591,-0.5922639085111666,7.350111371450087,40.36353097398319
-0.12627309476026527,-0.7999243896926079,7.983043189205597,37.90033723298275
0.36805557129006927,0.03189118124673834,8.185966210056897,33.70118857025285
0.9954673962033783,-0.3535258659770008,6.670222095059665,43.43188514518148
-0.32965003385605596,0.1976182591997705,8.217727296389727,36.22085506647281
-0.25731537637543367,2.0939928828475662,10.013604969485248,35.85920250608621
-3.395656565894333,1.9957575598233357,9.400816279000862,41.34514086401928
-3.06178158087089,0.7321590591416367,9.013114719064879,44.32950481267854
-2.089637099915694,1.299539567109532,9.298980109789783,42.368545637021036
-2.501565441914266,0.09472452841006869,9.633436899776807,40.877818240104716
0.13147203878307567,-1.8817980450394463,10.291981172449638,41.08950868333057
-1.3512581546907874,-2.1495711904127965,12.302185711215987,41.756831117560615
-1.2507993795114563,-2.986272437037914,12.125238483721938,41.71785717957353
-0.6197390504207824,-1.589335337829458,11.326941239183485,40.91238284793875
1.0694298588136462,-0.7185759391388593,9.947622011168958,40.70840220790375
-0.7942042358912517,1.580192456657666,9.21669197122704,40.524813744200955
0.6866412106202087,1.1706715436586694,9.183564998353242,39.292070822266645
0.42221778739171223,0.44729435175580184,10.97812286187103,40.388649846266446
-0.7281779786129237,0.8179335289083058,10.46051156283486,37.71408637160923
0.02519668709551659,-1.8621626770587998,10.684299514473759,41.0533207464105
0.21417770783078,-0.6211314220403299,10.667876618401007,39.422817785698165
-0.4717102524603267,0.22533188023888429,11.85626989184909,39.342821365568454
-0.21322406648617712,-1.0224692814037883,14.383202317722711,42.059788302306956
-0.5132480367534664,0.6357204784830983,13.85233354480239,44.6340045726892
-0.1944314768008318,0.4667975553639262,13.362894102284168,43.83663321200463
0.5454717884405476,0.09708650280848452,14.407054979353239,39.008998792753644
1.9132998892096806,0.5266868314042085,15.08894646897955,40.32074372685932
-0.08983556530104075,2.462497416687298,16.935653794715584,44.331542375976426
2.0791320354756424,1.5070472437925784,17.519581980041547,40.63502521292338
-0.7046085782371165,1.0203615711709024,17.16028988925449,42.30073370000595
-0.5745502419778532,-0.2806907298725275,17.750944719946798,44.0001041980491
0.24358706129786462,-1.005058643344813,18.859648300529706,41.113311090272724
0.4271441045137514,0.26760536194977647,19.68013048172707,43.41075101229192
-0.36641305711234295,-0.6958692284761819,20.187404512834366,40.68194901016359
-0.427970084624681,-0.10737493077176746,21.25407920242352,42.29726471209757
-0.7497829854336414,-0.6986994759280806,22.42337479286919,44.28956386828507
-1.0392345482043963,0.26162097352965125,23.805533783906718,40.614012532936655
0.22606136809838684,0.4298547841306092,24.45424367149636,44.8309494759208
0.49265230682407946,1.348064944625291,24.287125591179507,44.06072440214664
-0.3973182111662065,0.10885220486028704,24.43383927761283,45.354979908834295
0.6612089487335269,-0.213621151443375,25.640348244121185,44.84782826812932
0.7040248901167254,-1.266706103085417,24.82341257313395,47.278280859947685
1.2352770529089954,-1.0146375985552767,25.19208588200685,44.95044900529581
1.3707950736690093,-0.13847525172789582,24.79874706967949,43.9911889177495
